Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
1587,126427.0,0.0,127457.0,1587.0,69.0,127457.0,0.024139024729759418,32.82056505289962,32.82056505289962,1.0,5320.0854387283325,,,,1614.9375601375805,757.1823286910735,5395.873046875,761.2239379882812,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,20099.125,7232.217,52299.9,9380.44,5.641855081557451,9.845790607345288,29.21988388547977,-8.170065361813768,,,,,,,,,,,,,,,,,,,,,899.1652,535.14185,1833.2655,-43.841267,717.2501401125515,494.8474569649785,2737.6668020577026,-136.19604582155566,-0.016880365796282815,0.9798980750371419,1.358694285658609,-1.2821450089236093
1588,126515.0,0.0,127545.0,1588.0,88.0,127545.0,0.0647704041205246,56.39201919283798,56.39201919283798,1.0,5323.9660856723785,,,,1588.441890321929,504.4257713049768,4579.068359375,755.80224609375,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,20584.938,6340.7593,57385.082,10223.866,14.57140437844972,14.28152729019452,44.00927610081032,-1.9488662799524559,,,,,,,,,,,,,,,,,,,,,843.291,541.334,1838.5383,-22.47791,716.8258347191938,491.7067824742846,3018.4912269467186,-119.25350299102585,0.013239167673349407,0.9578702024655043,1.347990362395199,-1.4184429070084603
1589,126606.0,0.0,127636.0,1589.0,91.0,127636.0,0.01054932594724392,62.59565396223278,62.59565396223278,1.0,5327.823030233383,,,,1645.5319885253907,1303.0313507457545,12753.998046875,795.7278442382812,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,21028.027,7350.8247,50121.27,9943.822,15.657107465513446,16.064664862444268,48.83604663496522,-3.4096403754029554,,,,,,,,,,,,,,,,,,,,,831.1579,521.75665,1810.3486,-25.061699,701.3612892439621,490.8695932705235,2930.314360936109,-129.2562203885631,0.022143153157733755,0.9644433421865618,1.5183609168776706,-1.3933283052081353
1590,126699.0,0.0,127729.0,1590.0,93.0,127729.0,0.018011206355073972,27.7995691399893,27.7995691399893,0.0,5331.832227945328,,,,2285.762818709664,3644.318987371432,23477.2421875,615.8761596679688,0.0001,0.0,0.0001,0.0001,20942.652,6400.982,42170.977,8449.103,-2.163766277994812,14.441591165930927,30.113001796489336,-25.709484149897644,,,,,,,,,,,,,,,,,,,,,895.1265,470.9172,1850.9274,205.07722,703.1182498242423,497.8910945158535,2951.8094717523923,-99.84705378064375,-0.009773542181282808,0.9616522990508718,1.366254116150802,-1.4603801763845041
1591,126789.0,0.0,127819.0,1591.0,90.0,127819.0,-0.032107101984823694,53.283018254523355,53.283018254523355,1.0,5335.723356246948,,,,1544.9628823955406,764.2582211361427,6984.8876953125,664.3630981445312,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,20283.992,6571.3325,50246.684,9066.843,12.228707843539187,13.532389094418651,42.70422342963439,-7.400320827057502,,,,,,,,,,,,,,,,,,,,,926.99426,505.49622,1870.4149,70.04742,726.01973399902,503.26986968564586,2813.4532460544565,-77.53810060327041,-0.023134872873485583,0.9666652337564271,1.3812612247281002,-1.3261324453181609
1592,126933.0,0.0,127963.0,1592.0,144.0,127963.0,-0.04596651314095505,126.1523549183918,126.1523549183918,1.0,5342.02599811554,,,,1821.0704443871557,2342.1613860580205,26342.89453125,736.5747680664062,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,20268.146,7600.7163,63033.836,10413.568,41.60333427053816,18.919701008195798,66.9126803725422,0.18488977899764159,,,,,,,,,,,,,,,,,,,,,792.8381,507.31192,1809.3271,105.60816,710.3821503693408,501.24278453550846,3056.5611910973907,-177.23412647530597,-0.04882088712792743,0.9620428310983768,1.3158077234047636,-1.5661451153225001
1593,127047.0,0.0,128077.0,1593.0,114.0,128077.0,-0.01141592958067958,90.6451842056029,90.6451842056029,1.0,5346.824009656906,,,,1419.505196090293,441.4375019385519,3328.751953125,722.2969970703125,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19175.088,5232.87,43302.535,11371.637,28.808074267853623,13.46966145510374,58.387858121464454,0.8529945809544799,,,,,,,,,,,,,,,,,,,,,865.38696,560.15686,1829.0308,44.548542,706.7588838533485,493.4665302999939,2960.3280044894764,-107.18996019376407,-0.01807132014781739,0.9829740473906621,1.5366599282673246,-1.4473733765817522
1594,127127.0,0.0,128157.0,1594.0,80.0,128157.0,-0.011477588499096882,57.257417086394184,57.257417086394184,1.0,5350.396974563599,,,,1865.385859622231,1741.0519544415406,12633.234375,696.2134399414062,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,20644.281,7435.968,47758.85,9247.084,17.24521112337512,13.113007390670006,43.90025069464047,-0.05018973499131718,,,,,,,,,,,,,,,,,,,,,950.9829,579.6908,2084.0576,24.510239,706.2259294366651,495.4488148451348,2890.895557341971,-173.0090850806499,-0.059858165706974324,0.9815260123165429,1.4421911808092447,-1.3288132240255743
1595,127358.0,0.0,128388.0,1595.0,231.0,128388.0,-0.08851314519868705,313.9363004473743,313.9363004473743,0.0,5360.317266225815,,,,1689.7125482973845,1732.9408597862414,21997.744140625,689.8353271484375,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19922.182,7833.861,79862.945,9406.798,90.08016580582559,34.7407088155859,129.83265819108095,1.6473064773312531,,,,,,,,,,,,,,,,,,,,,829.7077,422.11902,2286.5237,3.156764,708.1877905713558,497.5780905166789,2909.5422536958868,-158.3974079448748,-0.030699487567541,0.9751478611252159,1.7748517510562656,-1.4642608672659305
1596,127483.0,0.0,128513.0,1596.0,125.0,128513.0,-0.0020403109987031263,56.35014843324605,56.35014843324605,1.0,5365.6456990242,,,,1847.5144751764112,2640.1132798812773,28187.431640625,619.418701171875,0.0001,0.0,0.0001,0.0001,20400.271,7887.1514,53095.312,9714.564,12.044476893276677,11.149673090619954,41.71166900671734,-0.3530831971641385,,,,,,,,,,,,,,,,,,,,,794.40704,497.56598,1883.5791,16.796486,700.8563096779147,496.6075878004967,3076.5898924599583,-100.8780530740131,-0.0006395319589822663,0.976310897517845,1.340917520437989,-1.5038707856228086
1597,127630.0,0.0,128660.0,1597.0,147.0,128660.0,-0.010007944184574851,135.38145985177238,135.38145985177238,1.0,5371.980619668961,,,,1762.9304040360123,2006.398667277361,17318.220703125,630.30615234375,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19688.1,8456.509,85048.43,8455.173,49.135620283623226,13.79399571836325,67.65335028445787,2.3001894233717266,,,,,,,,,,,,,,,,,,,,,695.5104,502.6591,1903.3544,-17.385513,705.6399332114275,497.25165614139485,3072.290063358396,-100.7816560704758,0.03148736294380021,1.0081501923317446,1.5526214170890018,-1.7900949755218463
1598,127734.0,0.0,128764.0,1598.0,104.0,128764.0,-0.053531494282144966,83.27033441751176,83.27033441751176,1.0,5376.465614318848,,,,1596.6820388349515,1827.4393384744658,19472.2890625,734.60009765625,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,19310.586,6932.069,55348.984,8906.688,26.355127655004402,14.521860614608054,56.42525419829001,0.43458224714521165,,,,,,,,,,,,,,,,,,,,,980.86127,429.85373,1870.8146,117.31863,707.6578587279731,502.71244196316667,2944.6371329074454,-108.50434444405762,-0.03170860985915649,0.9573843386173343,1.4074967602613453,-1.4255171372324666
1599,127832.0,0.0,128862.0,1599.0,98.0,128862.0,-0.00997810003137748,70.29566930485797,70.29566930485797,1.0,5380.756028175354,,,,1705.4850438698052,2043.9219887757763,20840.978515625,670.8678588867188,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,18981.045,6290.543,44049.05,9720.154,21.903886630346125,12.469013699977717,49.32309132032198,0.07001229880815707,,,,,,,,,,,,,,,,,,,,,934.75525,509.90622,1804.2191,130.88148,713.3561902712195,497.5347072118499,2927.5051795529866,-142.30902461605973,-0.02284753115004642,0.9589203546132631,1.4414883336503386,-1.367019485679574
1600,127923.0,0.0,128953.0,1600.0,91.0,128953.0,-0.012590326363051619,89.04525052399592,89.04525052399592,0.0,5384.632403612137,,,,1768.3545450846354,1824.6009779344995,14241.4453125,795.6080932617188,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,20278.648,7499.735,48034.016,8604.526,33.30839790149667,14.723217125103549,59.3278873067009,0.7990182966213935,,,,,,,,,,,,,,,,,,,,,851.8218,577.06433,1764.6042,53.662045,705.7365262287268,494.9072774774159,2893.326927247582,-97.92985165608005,0.014435188954850683,0.9600477284514652,1.4947657101718543,-1.5022439978121591
1601,128055.0,0.0,129085.0,1601.0,132.0,129085.0,-0.005859841441110028,91.24785966472827,91.24785966472827,1.0,5390.258240699768,,,,1775.7346172769562,2820.3546976371085,25867.3984375,707.701904296875,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,19719.588,7130.449,52895.355,9900.217,26.034836317910166,15.034812615409477,57.45644012635036,-2.688898503847252,,,,,,,,,,,,,,,,,,,,,860.3832,473.5018,1853.062,111.69429,713.9382492894518,502.086444622312,3056.7502475358874,-129.90106261971238,-0.032782042428622996,0.9859107786722848,1.5532943733342908,-1.436948251449889
1602,128148.0,0.0,129178.0,1602.0,93.0,129178.0,-0.001339121850681016,61.61990679570914,61.61990679570914,1.0,5394.19672870636,,,,1435.210607777471,487.96844619118065,3197.6259765625,610.8716430664062,0.0001,0.0,0.0001,0.0001,19978.404,6417.4795,40867.336,9999.576,18.44395410374443,10.878962022020115,44.9161913931584,0.41595974662851454,,,,,,,,,,,,,,,,,,,,,941.94995,518.047,1776.649,43.64861,713.8906790325943,496.94617999703314,2900.7282653048164,-90.33866800321232,-0.029163986967742778,0.9721635369191104,1.4342723492270224,-1.400688796985435
1603,128238.0,0.0,129268.0,1603.0,90.0,129268.0,-0.02055161424764012,52.06519819710845,52.06519819710845,1.0,5398.17350935936,,,,1394.3280605359023,565.6333489017554,3885.18408203125,673.3370971679688,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19210.953,5780.049,38356.12,10444.935,15.100937357378275,9.393983378296005,38.8629844196646,0.504555778859376,,,,,,,,,,,,,,,,,,,,,933.5974,524.37213,1820.5581,54.45072,701.0309011880444,496.2224227096661,2809.0993545536385,-68.66401823462573,-0.01578721114791367,0.9822455372010337,1.5146599452643978,-1.3175613895972011
1604,128326.0,0.0,129356.0,1604.0,88.0,129356.0,0.057815629805759675,47.655846139137125,47.655846139137125,1.0,5401.874440431595,,,,1665.04648633935,1305.9802017545385,12247.4833984375,753.4309692382812,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,20745.857,7049.1816,55882.15,10689.364,12.142394900938747,9.922568837183324,37.343978410415154,0.6274760647147524,,,,,,,,,,,,,,,,,,,,,959.9233,485.09268,1811.613,65.68478,705.9770145527623,494.9463996352306,2800.2947492759863,-62.21377983735959,0.006748425017428033,0.9829857278796822,1.4166731619044397,-1.3504703665303188
1605,128429.0,0.0,129459.0,1605.0,103.0,129459.0,0.015033562684813226,74.8886346932214,74.8886346932214,0.0,5406.399608373642,,,,1675.5490375593597,1941.9700372306872,19667.66015625,509.32806396484375,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,19295.8,7016.534,41547.38,8770.256,25.71432653722766,10.633326140873328,48.89179632310802,0.5344582616362281,,,,,,,,,,,,,,,,,,,,,879.14417,466.87833,1832.9327,70.51431,707.284543396648,500.84534975225813,3174.7632272302035,-74.85354989114374,0.004314864444988728,0.9731277827513366,1.4543004489778848,-1.4399266372576722
1606,128520.0,0.0,129550.0,1606.0,91.0,129550.0,-0.057229716617840265,64.33705572149582,64.33705572149582,1.0,5411.081101179123,31.950165851462145,31.950165851462145,0.0,1650.3432474772135,703.7418625618644,5001.1103515625,591.301513671875,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,20894.035,6613.808,43055.96,9693.979,20.617869357810125,11.434854543533806,46.035146066554084,0.34820125118158973,,,,,,,,,,,,,,,,,,,,,950.3454,444.26138,1868.2876,156.98912,714.2630918150547,496.2880991643539,3009.4926080064215,-98.0744559253882,0.006764658078832762,0.9806551536563124,1.3380635874468774,-1.3974388872788956
1607,128634.0,0.0,129664.0,1607.0,114.0,129664.0,-0.03402787857767668,92.11865408360373,92.11865408360373,1.0,5416.062157869339,,,,1711.7285777404245,1415.313280044854,15348.50390625,676.4075317382812,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,21212.904,6944.652,48119.707,8496.633,30.882369760583884,13.809703978276968,57.487628844987995,0.5217348631135943,,,,,,,,,,,,,,,,,,,,,905.20703,442.67822,1816.0269,210.4956,704.5308404349274,490.9741037933004,3012.5998208029305,-68.39812430733717,0.03404765519880028,0.9533013658220267,1.401579217145634,-1.5006822510843452
1608,128718.0,0.0,129748.0,1608.0,84.0,129748.0,0.03107034566713085,56.086745191489634,56.086745191489634,1.0,5419.679995298386,,,,1570.3630238728351,672.0462754375859,5487.0927734375,708.2493286132812,0.0001,0.0,0.0001,0.0001,19990.834,6354.5894,41773.707,10553.567,17.11941485987014,11.222427494425013,42.127713847675444,0.08706484432123585,,,,,,,,,,,,,,,,,,,,,808.1091,578.35266,1908.3926,-21.881372,705.0380711924549,493.05404332793023,2897.7345121804806,-60.897869965470825,-0.004083263403971714,0.9707901964867469,1.3714399083753495,-1.2345122387863547
1609,128842.0,0.0,129872.0,1609.0,124.0,129872.0,-0.00773013350488701,95.41563013370619,95.41563013370619,1.0,5425.066219329834,,,,1591.8839835810468,961.8349433846902,9343.16015625,767.117431640625,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,20391.244,8044.7217,68871.96,9687.012,31.655032798822617,13.461904504594726,56.73069642744051,0.6948460160446928,,,,,,,,,,,,,,,,,,,,,870.7672,509.95013,1863.8763,44.184822,697.4263157780495,499.1224541068942,3009.427941484953,-123.23193942624039,-0.03184202108430599,0.9513472793239768,1.3785045923864598,-1.3385497872060912
1610,128930.0,0.0,129960.0,1610.0,88.0,129960.0,-0.06107929928927558,67.2245068511762,67.2245068511762,0.0,5428.72104549408,,,,1591.3579213811063,715.3736842165089,4864.353515625,720.5619506835938,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,19847.18,6745.0493,48808.965,9465.14,23.99693835074976,10.896932114782537,46.572930406582216,0.6401972362910904,,,,,,,,,,,,,,,,,,,,,974.52185,513.56274,1906.977,15.864174,709.2967560368123,496.88565846018054,3019.354799305746,-112.9633175212908,-0.028489661210801806,0.9565907626026305,1.2524766789681387,-1.403646943848603
1611,129065.0,0.0,130095.0,1611.0,135.0,130095.0,0.021377368031046857,100.49762828330462,100.49762828330462,1.0,5434.579666376114,,,,1602.9714378243061,1378.8076461976282,16449.119140625,705.532470703125,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,19958.303,6433.2534,47856.184,9987.895,27.43571702679225,27.132143986363175,64.10041444155058,-23.97945279491443,,,,,,,,,,,,,,,,,,,,,1012.98566,478.23917,1814.1753,104.410126,700.0407093979061,495.81797536945317,3025.7953896505865,-89.49441585135959,-0.03605409240768662,0.9486435584619453,1.4234364763499232,-1.4863603686537943
1612,129131.0,0.0,130161.0,1612.0,66.0,130161.0,-0.04251563514535257,64.84786505279634,64.84786505279634,1.0,5437.333289146423,,,,1915.4058650090144,2917.629521107221,21630.33984375,618.9462890625,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19152.617,8161.555,49367.793,8709.059,24.724649605695262,12.734652272924663,49.01979425559336,0.7953924483009569,,,,,,,,,,,,,,,,,,,,,1222.7808,449.0962,1843.9408,183.37643,705.9860779776262,495.18128683652975,3029.885520543318,-136.91828892037432,0.03508055453318718,0.9588186572410075,1.2940406638951842,-1.4797860695303529
1613,129202.0,0.0,130232.0,1613.0,71.0,130232.0,0.007468744463795855,50.963643015407584,50.963643015407584,1.0,5440.4117658138275,,,,1501.5730189732142,481.8953971870367,2776.06201171875,679.1229858398438,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,20295.809,6157.7163,39709.168,9628.019,16.331564818954824,10.76416165750235,39.76589090297941,0.21096405475095725,,,,,,,,,,,,,,,,,,,,,1093.5054,476.9637,1876.2853,58.420628,709.5700666338039,500.9810621460528,3033.8259825899727,-88.15802310538791,0.05514957278914368,0.9745770456388838,1.3590998099594331,-1.2596951379757995
1614,129291.0,0.0,130321.0,1614.0,89.0,130321.0,-0.015122012563422188,68.51232443742353,68.51232443742353,1.0,5444.392386674881,,,,1715.312975103205,1839.5789610182335,17921.369140625,577.1630249023438,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,20358.973,7536.9585,46745.887,9625.296,22.779465381989624,12.011524005699302,48.72585883581079,0.607141833659874,,,,,,,,,,,,,,,,,,,,,910.1501,626.3582,1843.5012,13.872439,706.0473054788305,492.2350928223339,2951.036446452151,-86.65335705367568,0.006509761699719397,0.9664897548868101,1.354989660667549,-1.409129544275587
1615,129373.0,0.0,130403.0,1615.0,82.0,130403.0,0.021505772155018074,51.465635092856374,51.465635092856374,0.0,5447.889670372009,,,,1702.5454900294174,2486.509752136742,23376.087890625,660.9273071289062,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19377.006,6292.2393,43375.617,10346.7705,16.35980888708328,10.967417750901255,38.43494121762433,-6.201353862200097,,,,,,,,,,,,,,,,,,,,,970.73047,527.3245,1820.2903,-7.1617436,696.4025481736466,489.93660479293254,2972.7060815181367,-130.75270801827472,0.02418836207761545,0.9831146633207735,1.3766281518923082,-1.350474646033918
1616,129457.0,0.0,130487.0,1616.0,84.0,130487.0,-0.013240295457403217,68.42172352011178,68.42172352011178,1.0,5451.466609954834,,,,1526.8370721656156,792.9162608605005,5090.93505859375,457.01708984375,0.0001,0.0,0.0001,0.0001,20362.645,8791.369,62989.684,9769.099,24.917118804757177,12.181859845581023,47.97105426678357,0.815625782773397,,,,,,,,,,,,,,,,,,,,,931.3688,549.6966,1841.5289,32.0989,698.0675794169834,497.9342192977772,3042.8663637716804,-124.71063220329765,-0.0007528272692424123,0.951952333257297,1.412786587127224,-1.4587603589446536
1617,129532.0,0.0,130562.0,1617.0,75.0,130562.0,0.002893522704340422,55.03338781091227,55.03338781091227,1.0,5454.644824743271,,,,1654.4041088207348,1835.823860650706,16566.1015625,825.7859497070312,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,19715.846,5621.408,39110.37,10909.753,18.64636386609599,10.318013943770344,41.46324738519215,0.31929153722497183,,,,,,,,,,,,,,,,,,,,,980.0002,535.37,1804.4362,-0.067219496,713.8043819346298,498.9243650974669,2936.211582707278,-125.5260001783089,0.09562799966343963,0.9645857488133626,1.332262561033151,-1.330241093599485
1618,129621.0,0.0,130651.0,1618.0,89.0,130651.0,-0.007663243344589871,74.47806672483983,74.47806672483983,1.0,5458.502780914307,,,,1467.9938486272638,517.1131307235086,3608.205322265625,660.6515502929688,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,20164.156,6955.2144,56610.55,9621.368,25.117414508055916,13.687873427600188,52.650068497646494,0.5348175677555629,,,,,,,,,,,,,,,,,,,,,964.31793,534.9062,1839.1411,3.5187294,707.8333251138955,492.4740392809051,3220.3487372685563,-121.23338901120133,0.07495511917915906,0.9565105975653769,1.2866448597422397,-1.4907482745221872
1619,129713.0,0.0,130743.0,1619.0,92.0,130743.0,0.002437261951441667,73.03149592237824,73.03149592237824,1.0,5462.407707929611,,,,2102.491282704112,3955.6597954864565,31071.873046875,639.8276977539062,0.0001,0.0,0.0001,0.0001,20722.826,6757.2153,42165.348,10461.486,24.51377402283386,13.608340593753121,50.988710930677826,0.499030621972409,,,,,,,,,,,,,,,,,,,,,992.2084,545.97833,1847.9581,-20.902412,699.8926477467859,497.7968926015939,3054.664160341111,-92.25326613035858,0.1324068602652392,0.9536428013561682,1.4127583030425492,-1.358910684105567
1620,129791.0,0.0,130821.0,1620.0,78.0,130821.0,-0.027160920006386424,56.113977414565895,56.113977414565895,0.0,5465.641741275787,,,,1603.5838908406047,1057.311381013652,9506.572265625,754.0147705078125,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,20406.273,6181.92,42255.027,11512.697,20.540695809453386,9.348821472378607,40.49720675069921,0.5914548602791454,,,,,,,,,,,,,,,,,,,,,1018.3158,534.7911,1841.3976,16.171848,694.8521142842515,496.1055771273057,3206.755885919559,-121.50671306210464,0.038549914900152624,0.9818574610639419,1.3645808966782502,-1.3275138283727
1621,129867.0,0.0,130897.0,1621.0,76.0,130897.0,0.018651832537288048,62.96693086020226,62.96693086020226,1.0,5468.9457149505615,,,,1694.535585123698,2183.056378653851,19343.662109375,504.4932861328125,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,19247.062,9647.909,85824.77,8622.312,21.832159323439537,12.539207725413323,46.842918964028485,0.30094780132249976,,,,,,,,,,,,,,,,,,,,,1020.9663,522.76917,1830.942,94.326096,708.1374412135755,494.1069419130927,3076.6635108507053,-49.26843520028732,0.0714970266846696,0.9914904601370317,1.4257661706127709,-1.3968479200908912
1622,129966.0,0.0,130996.0,1622.0,99.0,130996.0,0.06312857530191548,106.38586565886101,106.38586565886101,1.0,5473.098632574081,,,,1701.2650551309391,2661.8970757870525,27547.6328125,549.0123901367188,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19299.898,6106.364,45446.383,9028.44,42.451564284450264,16.41607958852121,65.00890607803555,1.579540052428619,,,,,,,,,,,,,,,,,,,,,843.99615,590.1433,1928.444,-6.025318,710.5609859753185,497.76124413823885,3027.1856899021127,-95.38260640756593,0.06430619279924339,0.979196683529626,1.3705500148656424,-1.3628487553067203
1623,130057.0,0.0,131087.0,1623.0,91.0,131087.0,0.01657278372477915,59.695541088948545,59.695541088948545,1.0,5477.010399341583,,,,2077.3226969401044,2745.4216579577424,17773.744140625,499.115234375,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,20544.498,6552.207,42742.914,9661.984,16.876020608305204,13.302158528520597,44.786224581202816,-0.37203797447219833,,,,,,,,,,,,,,,,,,,,,956.2861,592.4999,1870.838,-52.988743,715.071720265163,496.7233486803563,2983.046499573175,-70.8705368672896,0.13109717165207516,0.9917122724994435,1.4895481953470477,-1.4705698437388552
1624,130145.0,0.0,131175.0,1624.0,88.0,131175.0,0.009103678389348894,60.98878508790461,60.98878508790461,1.0,5480.721441745758,,,,1331.7814450318785,480.8484357922092,3516.3154296875,615.278076171875,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,18198.857,5738.798,39919.3,9342.958,19.14288838905444,12.054252215144452,44.58893263185523,0.30094356420695245,,,,,,,,,,,,,,,,,,,,,1047.7693,545.84064,1786.83,-11.10821,707.8938488899212,490.6589451081116,3039.9103823263677,-60.309111118446694,0.1540613914688317,0.950541058901506,1.4570569107497855,-1.3745662737517328
1625,130254.0,0.0,131284.0,1625.0,109.0,131284.0,0.07762492965784236,61.24016424552464,61.24016424552464,0.0,5485.410821437836,,,,1800.1195305718315,2358.039602979611,21384.384765625,691.2034301757812,0.0001,0.0,0.0001,0.0001,20216.643,6905.631,44563.95,10319.986,16.169010932539813,13.509711380040379,44.05650740308712,-4.276779428272499,,,,,,,,,,,,,,,,,,,,,983.7226,486.4276,1837.0568,-24.197323,718.9435796575716,498.7569569306714,2937.5185859268395,-62.936873310348155,0.1844275310401535,0.9544189186594498,1.7126520489598498,-1.3849559437598287
1626,130344.0,0.0,131374.0,1626.0,90.0,131374.0,0.01411066380591261,77.37512639562695,77.37512639562695,1.0,5489.947557449341,43.745307447530365,43.745307447530365,0.0,1779.7540187192767,1506.7303879958083,14119.8544921875,743.8660888671875,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,20265.42,6507.9277,44037.555,11366.594,28.423512261481378,13.901717589648584,52.317136727569405,0.7502213379144749,,,,,,,,,,,,,,,,,,,,,903.0033,601.4318,1831.617,1.5628157,715.7573875967511,496.5849293503334,3106.6523741915353,-58.39591299413543,0.07760754286932421,0.9688548725189632,1.344858832240659,-1.3261341330348848
1627,130437.0,0.0,131467.0,1627.0,93.0,131467.0,-0.0011076901334154342,62.40270709185999,62.40270709185999,1.0,5494.035205841064,,,,1829.0248771335769,1380.5699704053702,12434.6591796875,723.7225952148438,0.0001,0.0,0.0001,0.0001,20597.22,8019.245,66101.46,11943.581,18.1954531314573,13.223951051311458,45.94033907030777,0.1259886166288906,,,,,,,,,,,,,,,,,,,,,973.01276,516.47473,1838.9954,-55.876965,706.7884826453234,500.24507334063543,3078.724906210706,-58.03000681279998,0.14203040745984766,0.9556570165457452,1.404691620638408,-1.3388798963107382
1628,130534.0,0.0,131564.0,1628.0,97.0,131564.0,0.04301281250712605,71.11340584883477,71.11340584883477,1.0,5498.029250860214,,,,1957.4815724690754,2238.7899572193237,22378.48046875,761.29052734375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,21602.729,7165.3887,55912.207,12891.307,23.644406744953795,13.125692231443113,48.66498111740363,0.5059849259357918,,,,,,,,,,,,,,,,,,,,,1099.8204,489.60077,1937.5417,77.8506,714.2585363091935,500.76362053513583,3169.532625968471,-64.13847527538634,0.15435372328878594,0.9491200800934075,1.381770316805638,-1.4242239803019907
1629,130623.0,0.0,131653.0,1629.0,89.0,131653.0,0.01048488101163483,48.51988560475867,48.51988560475867,1.0,5501.9429631233215,,,,2124.407459605824,2703.136846380669,23158.46875,653.296630859375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,22900.055,8702.995,66868.555,9019.046,10.042296931403586,13.196279257047042,39.982061955363086,-4.266831328005382,,,,,,,,,,,,,,,,,,,,,893.56476,568.1387,1811.5968,140.5493,717.778342064486,501.50982650761443,3272.347182092775,-50.91323903936025,0.15538939206725333,0.9577519362555061,1.378266251072097,-1.3284819445675988
1630,130714.0,0.0,131744.0,1630.0,91.0,131744.0,0.004277522275990524,62.836253512852736,62.836253512852736,0.0,5505.824283838272,,,,2153.498839653863,3021.0381532479905,28400.9765625,735.7420043945312,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,22716.75,9293.592,67704.23,12214.682,17.595472465911115,14.046817704268179,47.29734703926628,0.10158932376383056,,,,,,,,,,,,,,,,,,,,,1086.1023,472.8376,1894.3971,28.09814,711.9257926402992,507.4944432781064,3209.5464612925416,-91.00783582486697,0.16352917049010393,0.9408565509279411,1.4046785640598194,-1.3556527938326346
